MSOA11CD,RGN11NM
S02001637,Scotland
S02001594,Scotland
S02001674,Scotland
S02001578,Scotland
S02001595,Scotland
S02001615,Scotland
S02001671,Scotland
S02001589,Scotland
S02001661,Scotland
S02001676,Scotland
S02001596,Scotland
S02001588,Scotland
S02001577,Scotland
S02001631,Scotland
S02001629,Scotland
S02001592,Scotland
S02001675,Scotland
S02001638,Scotland
S02001649,Scotland
S02001624,Scotland
S02001666,Scotland
S02001670,Scotland
S02001667,Scotland
S02001641,Scotland
S02001639,Scotland
S02001633,Scotland
S02001610,Scotland
S02001607,Scotland
S02001606,Scotland
S02001672,Scotland
S02001673,Scotland
S02001616,Scotland
S02001635,Scotland
S02001602,Scotland
S02001628,Scotland
S02001642,Scotland
S02001583,Scotland
S02001669,Scotland
S02001648,Scotland
S02001597,Scotland
S02001632,Scotland
S02001646,Scotland
S02001634,Scotland
S02001590,Scotland
S02001586,Scotland
S02001587,Scotland
S02001585,Scotland
S02001681,Scotland
S02001643,Scotland
S02001640,Scotland
S02001644,Scotland
S02001591,Scotland
S02001619,Scotland
S02001584,Scotland
S02001582,Scotland
S02001623,Scotland
S02001653,Scotland
S02001647,Scotland
S02001611,Scotland
S02001645,Scotland
S02001686,Scotland
S02001656,Scotland
S02001658,Scotland
S02001654,Scotland
S02001613,Scotland
S02001617,Scotland
S02001659,Scotland
S02001614,Scotland
S02001620,Scotland
S02001625,Scotland
S02001655,Scotland
S02001657,Scotland
S02001622,Scotland
S02001618,Scotland
S02001621,Scotland
S02002260,Scotland
S02002261,Scotland
S02002257,Scotland
S02002287,Scotland
S02002275,Scotland
S02002276,Scotland
S02002271,Scotland
S02002265,Scotland
S02002267,Scotland
S02002277,Scotland
S02002280,Scotland
S02002285,Scotland
S02002270,Scotland
S02002283,Scotland
S02002264,Scotland
S02002274,Scotland
S02002278,Scotland
S02002262,Scotland
S02002266,Scotland
S02002289,Scotland
S02002259,Scotland
S02002258,Scotland
S02002288,Scotland
S02002272,Scotland
S02002273,Scotland
S02002268,Scotland
S02002269,Scotland
S02002263,Scotland
S02002255,Scotland
S02002279,Scotland
S02002256,Scotland
S02002286,Scotland
S02002282,Scotland
S02002254,Scotland
S02002291,Scotland
S02002290,Scotland
S02002284,Scotland
S02002281,Scotland
S02002468,Scotland
S02002476,Scotland
S02002471,Scotland
S02002470,Scotland
S02002472,Scotland
S02002475,Scotland
S02002464,Scotland
S02002465,Scotland
S02002469,Scotland
S02002473,Scotland
S02002467,Scotland
S02002462,Scotland
S02002477,Scotland
S02002474,Scotland
S02002460,Scotland
S02002463,Scotland
S02002466,Scotland
S02002461,Scotland
S02002478,Scotland
S02002497,Scotland
S02002486,Scotland
S02002487,Scotland
S02002483,Scotland
S02002493,Scotland
S02002485,Scotland
S02002500,Scotland
S02002504,Scotland
S02002511,Scotland
S02002508,Scotland
S02002502,Scotland
S02002505,Scotland
S02002512,Scotland
S02002510,Scotland
S02002507,Scotland
S02002481,Scotland
S02002496,Scotland
S02002498,Scotland
S02002490,Scotland
S02002506,Scotland
S02002499,Scotland
S02002480,Scotland
S02002479,Scotland
S02002501,Scotland
S02002503,Scotland
S02002514,Scotland
S02002495,Scotland
S02002484,Scotland
S02002492,Scotland
S02002482,Scotland
S02002489,Scotland
S02002513,Scotland
S02002488,Scotland
S02002494,Scotland
S02002509,Scotland
S02002491,Scotland
S02001346,Scotland
S02001347,Scotland
S02001348,Scotland
S02001349,Scotland
S02001355,Scotland
S02001354,Scotland
S02001366,Scotland
S02001365,Scotland
S02001364,Scotland
S02001360,Scotland
S02001368,Scotland
S02001362,Scotland
S02001357,Scotland
S02001361,Scotland
S02001359,Scotland
S02001369,Scotland
S02001367,Scotland
S02001344,Scotland
S02001351,Scotland
S02001358,Scotland
S02001363,Scotland
S02001345,Scotland
S02001352,Scotland
S02001356,Scotland
S02001353,Scotland
S02001350,Scotland
S02001445,Scotland
S02001456,Scotland
S02001458,Scotland
S02001460,Scotland
S02001461,Scotland
S02001474,Scotland
S02001454,Scotland
S02001467,Scotland
S02001468,Scotland
S02001455,Scotland
S02001473,Scotland
S02001470,Scotland
S02001469,Scotland
S02001453,Scotland
S02001463,Scotland
S02001471,Scotland
S02001462,Scotland
S02001472,Scotland
S02001451,Scotland
S02001465,Scotland
S02001464,Scotland
S02001457,Scotland
S02001475,Scotland
S02001448,Scotland
S02001449,Scotland
S02001452,Scotland
S02001447,Scotland
S02001450,Scotland
S02001466,Scotland
S02001459,Scotland
S02001446,Scotland
S02002145,Scotland
S02002162,Scotland
S02002147,Scotland
S02002191,Scotland
S02002161,Scotland
S02002166,Scotland
S02002193,Scotland
S02002195,Scotland
S02002163,Scotland
S02002172,Scotland
S02002210,Scotland
S02002171,Scotland
S02002159,Scotland
S02002138,Scotland
S02002151,Scotland
S02002202,Scotland
S02002176,Scotland
S02002141,Scotland
S02002149,Scotland
S02002194,Scotland
S02002198,Scotland
S02002187,Scotland
S02002189,Scotland
S02002179,Scotland
S02002185,Scotland
S02002173,Scotland
S02002156,Scotland
S02002157,Scotland
S02002206,Scotland
S02002175,Scotland
S02002148,Scotland
S02002142,Scotland
S02002140,Scotland
S02002211,Scotland
S02002192,Scotland
S02002197,Scotland
S02002196,Scotland
S02002135,Scotland
S02002188,Scotland
S02002184,Scotland
S02002186,Scotland
S02002169,Scotland
S02002165,Scotland
S02002209,Scotland
S02002208,Scotland
S02002199,Scotland
S02002154,Scotland
S02002181,Scotland
S02002174,Scotland
S02002177,Scotland
S02002170,Scotland
S02002160,Scotland
S02002190,Scotland
S02002180,Scotland
S02002158,Scotland
S02002144,Scotland
S02002182,Scotland
S02002153,Scotland
S02002146,Scotland
S02002207,Scotland
S02002155,Scotland
S02002167,Scotland
S02002168,Scotland
S02002136,Scotland
S02002150,Scotland
S02002164,Scotland
S02002183,Scotland
S02002201,Scotland
S02002139,Scotland
S02002200,Scotland
S02002204,Scotland
S02002178,Scotland
S02002203,Scotland
S02002137,Scotland
S02002152,Scotland
S02002205,Scotland
S02002212,Scotland
S02002143,Scotland
S02001516,Scotland
S02001517,Scotland
S02001518,Scotland
S02001511,Scotland
S02001510,Scotland
S02001513,Scotland
S02001527,Scotland
S02001524,Scotland
S02001523,Scotland
S02001520,Scotland
S02001519,Scotland
S02001508,Scotland
S02001509,Scotland
S02001526,Scotland
S02001507,Scotland
S02001533,Scotland
S02001515,Scotland
S02001525,Scotland
S02001529,Scotland
S02001521,Scotland
S02001514,Scotland
S02001532,Scotland
S02001512,Scotland
S02001506,Scotland
S02001531,Scotland
S02001530,Scotland
S02001528,Scotland
S02001522,Scotland
S02001844,Scotland
S02001971,Scotland
S02001899,Scotland
S02001869,Scotland
S02001863,Scotland
S02001972,Scotland
S02001970,Scotland
S02001941,Scotland
S02001917,Scotland
S02001867,Scotland
S02001876,Scotland
S02001843,Scotland
S02001918,Scotland
S02001874,Scotland
S02001877,Scotland
S02001878,Scotland
S02001884,Scotland
S02001967,Scotland
S02001968,Scotland
S02001969,Scotland
S02001852,Scotland
S02001851,Scotland
S02001861,Scotland
S02001959,Scotland
S02001958,Scotland
S02001966,Scotland
S02001960,Scotland
S02001947,Scotland
S02001897,Scotland
S02001909,Scotland
S02001913,Scotland
S02001891,Scotland
S02001885,Scotland
S02001888,Scotland
S02001858,Scotland
S02001857,Scotland
S02001901,Scotland
S02001880,Scotland
S02001916,Scotland
S02001915,Scotland
S02001946,Scotland
S02001956,Scotland
S02001923,Scotland
S02001945,Scotland
S02001950,Scotland
S02001973,Scotland
S02001848,Scotland
S02001903,Scotland
S02001842,Scotland
S02001898,Scotland
S02001855,Scotland
S02001965,Scotland
S02001908,Scotland
S02001942,Scotland
S02001924,Scotland
S02001939,Scotland
S02001906,Scotland
S02001890,Scotland
S02001954,Scotland
S02001953,Scotland
S02001896,Scotland
S02001911,Scotland
S02001845,Scotland
S02001922,Scotland
S02001910,Scotland
S02001914,Scotland
S02001904,Scotland
S02001905,Scotland
S02001892,Scotland
S02001893,Scotland
S02001846,Scotland
S02001859,Scotland
S02001919,Scotland
S02001866,Scotland
S02001963,Scotland
S02001961,Scotland
S02001964,Scotland
S02001974,Scotland
S02001977,Scotland
S02001921,Scotland
S02001931,Scotland
S02001894,Scotland
S02001873,Scotland
S02001881,Scotland
S02001882,Scotland
S02001854,Scotland
S02001962,Scotland
S02001976,Scotland
S02001940,Scotland
S02001948,Scotland
S02001920,Scotland
S02001900,Scotland
S02001850,Scotland
S02001875,Scotland
S02001853,Scotland
S02001925,Scotland
S02001943,Scotland
S02001944,Scotland
S02001895,Scotland
S02001929,Scotland
S02001912,Scotland
S02001883,Scotland
S02001847,Scotland
S02001887,Scotland
S02001849,Scotland
S02001856,Scotland
S02001975,Scotland
S02001932,Scotland
S02001949,Scotland
S02001957,Scotland
S02001868,Scotland
S02001872,Scotland
S02001926,Scotland
S02001935,Scotland
S02001865,Scotland
S02001864,Scotland
S02001871,Scotland
S02001870,Scotland
S02001934,Scotland
S02001889,Scotland
S02001938,Scotland
S02001936,Scotland
S02001860,Scotland
S02001937,Scotland
S02001930,Scotland
S02001862,Scotland
S02001928,Scotland
S02001907,Scotland
S02001933,Scotland
S02001951,Scotland
S02001879,Scotland
S02001902,Scotland
S02001886,Scotland
S02001955,Scotland
S02001927,Scotland
S02001952,Scotland
W02000005,Wales
W02000002,Wales
W02000001,Wales
W02000006,Wales
W02000009,Wales
W02000008,Wales
W02000004,Wales
W02000003,Wales
W02000007,Wales
W02000015,Wales
W02000016,Wales
W02000011,Wales
W02000018,Wales
W02000014,Wales
W02000026,Wales
W02000013,Wales
W02000012,Wales
W02000022,Wales
W02000017,Wales
W02000019,Wales
W02000021,Wales
W02000023,Wales
W02000025,Wales
W02000020,Wales
W02000024,Wales
W02000010,Wales
W02000027,Wales
W02000030,Wales
W02000035,Wales
W02000038,Wales
W02000028,Wales
W02000032,Wales
W02000033,Wales
W02000036,Wales
W02000029,Wales
W02000034,Wales
W02000041,Wales
W02000037,Wales
W02000039,Wales
W02000040,Wales
W02000031,Wales
W02000045,Wales
W02000419,Wales
W02000051,Wales
W02000049,Wales
W02000052,Wales
W02000054,Wales
W02000043,Wales
W02000042,Wales
W02000050,Wales
W02000055,Wales
W02000056,Wales
W02000057,Wales
W02000053,Wales
W02000044,Wales
W02000058,Wales
W02000047,Wales
W02000069,Wales
W02000076,Wales
W02000077,Wales
W02000073,Wales
W02000075,Wales
W02000070,Wales
W02000065,Wales
W02000060,Wales
W02000074,Wales
W02000063,Wales
W02000061,Wales
W02000062,Wales
W02000068,Wales
W02000071,Wales
W02000072,Wales
W02000064,Wales
W02000059,Wales
W02000066,Wales
W02000067,Wales
W02000084,Wales
W02000085,Wales
W02000086,Wales
W02000420,Wales
W02000083,Wales
W02000082,Wales
W02000087,Wales
W02000094,Wales
W02000096,Wales
W02000088,Wales
W02000091,Wales
W02000081,Wales
W02000092,Wales
W02000080,Wales
W02000093,Wales
W02000090,Wales
W02000089,Wales
W02000095,Wales
W02000123,Wales
W02000421,Wales
W02000120,Wales
W02000125,Wales
W02000122,Wales
W02000116,Wales
W02000124,Wales
W02000140,Wales
W02000117,Wales
W02000118,Wales
W02000127,Wales
W02000130,Wales
W02000136,Wales
W02000128,Wales
W02000139,Wales
W02000129,Wales
W02000131,Wales
W02000137,Wales
W02000135,Wales
W02000141,Wales
W02000126,Wales
W02000133,Wales
W02000134,Wales
W02000138,Wales
W02000132,Wales
W02000147,Wales
W02000158,Wales
W02000159,Wales
W02000143,Wales
W02000151,Wales
W02000418,Wales
W02000157,Wales
W02000145,Wales
W02000152,Wales
W02000144,Wales
W02000160,Wales
W02000149,Wales
W02000156,Wales
W02000162,Wales
W02000154,Wales
W02000167,Wales
W02000153,Wales
W02000146,Wales
W02000142,Wales
W02000165,Wales
W02000148,Wales
W02000161,Wales
W02000164,Wales
W02000166,Wales
W02000163,Wales
W02000198,Wales
W02000171,Wales
W02000197,Wales
W02000183,Wales
W02000172,Wales
W02000168,Wales
W02000194,Wales
W02000189,Wales
W02000195,Wales
W02000192,Wales
W02000185,Wales
W02000169,Wales
W02000175,Wales
W02000196,Wales
W02000193,Wales
W02000182,Wales
W02000188,Wales
W02000191,Wales
W02000190,Wales
W02000184,Wales
W02000176,Wales
W02000179,Wales
W02000173,Wales
W02000174,Wales
W02000170,Wales
W02000178,Wales
W02000180,Wales
W02000181,Wales
W02000177,Wales
W02000186,Wales
W02000187,Wales
W02000204,Wales
W02000210,Wales
W02000212,Wales
W02000216,Wales
W02000200,Wales
W02000203,Wales
W02000215,Wales
W02000201,Wales
W02000214,Wales
W02000217,Wales
W02000202,Wales
W02000417,Wales
W02000211,Wales
W02000207,Wales
W02000208,Wales
W02000209,Wales
W02000206,Wales
W02000205,Wales
W02000213,Wales
W02000218,Wales
W02000225,Wales
W02000229,Wales
W02000227,Wales
W02000221,Wales
W02000219,Wales
W02000222,Wales
W02000226,Wales
W02000236,Wales
W02000224,Wales
W02000223,Wales
W02000220,Wales
W02000233,Wales
W02000232,Wales
W02000230,Wales
W02000231,Wales
W02000228,Wales
W02000235,Wales
W02000234,Wales
W02000238,Wales
W02000241,Wales
W02000244,Wales
W02000243,Wales
W02000249,Wales
W02000237,Wales
W02000250,Wales
W02000251,Wales
W02000248,Wales
W02000245,Wales
W02000240,Wales
W02000247,Wales
W02000242,Wales
W02000239,Wales
W02000246,Wales
W02000410,Wales
W02000412,Wales
W02000378,Wales
W02000369,Wales
W02000406,Wales
W02000397,Wales
W02000374,Wales
W02000367,Wales
W02000385,Wales
W02000393,Wales
W02000382,Wales
W02000387,Wales
W02000379,Wales
W02000384,Wales
W02000368,Wales
W02000376,Wales
W02000392,Wales
W02000380,Wales
W02000386,Wales
W02000372,Wales
W02000371,Wales
W02000402,Wales
W02000391,Wales
W02000370,Wales
W02000390,Wales
W02000381,Wales
W02000399,Wales
W02000396,Wales
W02000408,Wales
W02000375,Wales
W02000400,Wales
W02000388,Wales
W02000407,Wales
W02000383,Wales
W02000403,Wales
W02000423,Wales
W02000411,Wales
W02000409,Wales
W02000401,Wales
W02000389,Wales
W02000373,Wales
W02000404,Wales
W02000398,Wales
W02000377,Wales
W02000395,Wales
W02000394,Wales
W02000405,Wales
W02000422,Wales
W02000281,Wales
W02000265,Wales
W02000260,Wales
W02000257,Wales
W02000259,Wales
W02000269,Wales
W02000282,Wales
W02000277,Wales
W02000276,Wales
W02000275,Wales
W02000274,Wales
W02000270,Wales
W02000273,Wales
W02000258,Wales
W02000261,Wales
W02000266,Wales
W02000252,Wales
W02000280,Wales
W02000271,Wales
W02000256,Wales
W02000255,Wales
W02000262,Wales
W02000278,Wales
W02000263,Wales
W02000253,Wales
W02000254,Wales
W02000279,Wales
W02000267,Wales
W02000268,Wales
W02000264,Wales
W02000272,Wales
W02000294,Wales
W02000292,Wales
W02000303,Wales
W02000307,Wales
W02000293,Wales
W02000309,Wales
W02000310,Wales
W02000298,Wales
W02000291,Wales
W02000301,Wales
W02000308,Wales
W02000312,Wales
W02000311,Wales
W02000290,Wales
W02000299,Wales
W02000296,Wales
W02000295,Wales
W02000305,Wales
W02000306,Wales
W02000297,Wales
W02000304,Wales
W02000313,Wales
W02000302,Wales
W02000300,Wales
W02000321,Wales
W02000318,Wales
W02000315,Wales
W02000320,Wales
W02000317,Wales
W02000319,Wales
W02000322,Wales
W02000316,Wales
W02000314,Wales
W02000329,Wales
W02000330,Wales
W02000325,Wales
W02000326,Wales
W02000332,Wales
W02000328,Wales
W02000333,Wales
W02000331,Wales
W02000334,Wales
W02000335,Wales
W02000323,Wales
W02000324,Wales
W02000327,Wales
W02000345,Wales
W02000338,Wales
W02000346,Wales
W02000339,Wales
W02000337,Wales
W02000343,Wales
W02000341,Wales
W02000336,Wales
W02000342,Wales
W02000344,Wales
W02000340,Wales
W02000347,Wales
W02000366,Wales
W02000363,Wales
W02000362,Wales
W02000350,Wales
W02000355,Wales
W02000364,Wales
W02000359,Wales
W02000348,Wales
W02000360,Wales
W02000357,Wales
W02000353,Wales
W02000352,Wales
W02000349,Wales
W02000351,Wales
W02000361,Wales
W02000354,Wales
W02000358,Wales
W02000356,Wales
W02000365,Wales
W02000102,Wales
W02000416,Wales
W02000108,Wales
W02000101,Wales
W02000100,Wales
W02000111,Wales
W02000098,Wales
W02000114,Wales
W02000109,Wales
W02000104,Wales
W02000099,Wales
W02000107,Wales
W02000105,Wales
W02000110,Wales
W02000106,Wales
W02000097,Wales
W02000414,Wales
W02000113,Wales
W02000103,Wales
W02000288,Wales
W02000289,Wales
